table_name,field_name,language,translation,field_value
stops,stop_name,nl,1 - Joseph Baecklaan,1 - Avenue Joseph Baeck
stops,stop_name,fr,5 - Rue Verheyden,5 - Rue Verheyden
stops,stop_name,nl,5 - Verheydenstraat,5 - Rue Verheyden
stops,stop_name,fr,6 - Chaussée de Ninove,6 - Chaussée de Ninove
stops,stop_name,nl,6 - Ninoofsesteenweg,6 - Chaussée de Ninove
stops,stop_name,fr,1 - Rue Dubois-Thorn,1 - Rue Dubois-Thorn
stops,stop_name,nl,1 - Dubois-Thornstraat,1 - Rue Dubois-Thorn
stops,stop_name,fr,2 - Rue Alphonse Vandenpeereboom,2 - Rue Alphonse Vandenpeereboom
stops,stop_name,nl,2 - Alphonse Vandenpeereboomstraat,2 - Rue Alphonse Vandenpeereboom
stops,stop_name,fr,1 - Chaussée de Gand,1 - Chaussée de Gand
stops,stop_name,nl,1- Gentsesteenweg,1 - Chaussée de Gand
stops,stop_name,fr,2 - Avenue Mahatma Gandhi,2 - Avenue Mahatma Gandhi
stops,stop_name,nl,2 - Mahatma Gandhilaan,2 - Avenue Mahatma Gandhi
stops,stop_name,fr,1 - Boulevard Belgica,1 - Boulevard Belgica
stops,stop_name,nl,1 - Belgicalaan,1 - Boulevard Belgica
stops,stop_name,fr,2 - Boulevard Belgica,2 - Boulevard Belgica
stops,stop_name,nl,2 - Belgicalaan,2 - Boulevard Belgica
stops,stop_name,fr,1 - Rue Charles Demeer,1 - Rue Charles Demeer
stops,stop_name,nl,1 - Charles Demeerstraat,1 - Rue Charles Demeer
stops,stop_name,fr,1 - Rue Léopold I,1 - Rue Léopold I
stops,stop_name,nl,1 - Leopold I-straat,1 - Rue Léopold I
stops,stop_name,fr,2 - Place Emile Bockstael,2 - Place Emile Bockstael
stops,stop_name,nl,2 - Emile Bockstaelplein,2 - Place Emile Bockstael
stops,stop_name,fr,3 - Boulevard Emile Bockstael,3 - Boulevard Emile Bockstael
stops,stop_name,nl,3 - Emile Bockstaelplein,3 - Boulevard Emile Bockstael
stops,stop_name,fr,4 - Rue du Champ de la Couronne,4 - Rue du Champ de la Couronne
stops,stop_name,nl,4 - Kroonveldstraat,4 - Rue du Champ de la Couronne
stops,stop_name,fr,5 - Rue des Artistes,5 - Rue des Artistes
stops,stop_name,nl,5 - Kunstenaarsstraat,5 - Rue des Artistes
stops,stop_name,fr,1 - Boulevard de Smet de Naeyer,1 - Boulevard de Smet de Naeyer
stops,stop_name,nl,1 - de Smet de Naeyerlaan,1 - Boulevard de Smet de Naeyer
stops,stop_name,fr,4 - Avenue Houba-de Strooper,4 - Avenue Houba-de Strooper
stops,stop_name,nl,4 - Houba de Strooperlaan,4 - Avenue Houba-de Strooper
stops,stop_name,fr,3 - Boulevard de Smet de Naeyer,3 - Boulevard de Smet de Naeyer
stops,stop_name,nl,3 - de Smet de Naeyerlaan,3 - Boulevard de Smet de Naeyer
stops,stop_name,fr,2 - Avenue Houba-de Strooper,2 - Avenue Houba-de Strooper
stops,stop_name,nl,2 - Houba de Strooperlaan,2 - Avenue Houba-de Strooper
stops,stop_name,fr,1 - Avenue Houba-de Strooper,1 - Avenue Houba-de Strooper
stops,stop_name,nl,1 - Houba de Strooperlaan,1 - Avenue Houba-de Strooper
stops,stop_name,fr,2 - Rue du Heysel,2 - Rue du Heysel
stops,stop_name,nl,2 - Heizelstraat,2 - Rue du Heysel
stops,stop_name,fr,1 - Avenue Impératrice Charlotte,1 - Avenue Impératrice Charlotte
stops,stop_name,nl,1 - Keizerin Charlottelaan,1 - Avenue Impératrice Charlotte
stops,stop_name,fr,2 - Avenue des Athlètes,2 - Avenue des Athlètes
stops,stop_name,nl,2 - Atletenlaan,2 - Avenue des Athlètes
stops,stop_name,fr,3 - Esplanade,3 - Esplanade
stops,stop_name,nl,3 - Esplanade,3 - Esplanade
stops,stop_name,fr,4 - Esplanade,4 - Esplanade
stops,stop_name,nl,4 - Esplanade,4 - Esplanade
stops,stop_name,fr,2 - Avenue Houba de Strooper,2 - Avenue Houba de Strooper
stops,stop_name,nl,2 - Houba de Strooperlaan,2 - Avenue Houba de Strooper
stops,stop_name,fr,3 - Avenue des Citronniers,3 - Avenue des Citronniers
stops,stop_name,nl,3 - Citroenbomenlaan,3 - Avenue des Citronniers
